data_id,country,crop,plant_start,plant_end,plant_range,harvest_start,harvest_end,harvest_range,temp_average,precip_average
1321,Andhra Pradesh,Cotton,43,91,49,197,238,42,28.9942564058649,81.6121161268296
1322,Assam,Rice,50,98,49,162,224,63,NA,NA
1323,Assam,Rice,71,112,42,190,245,56,NA,NA
1324,Assam,Rice,155,203,49,267,343,77,24.1003114945887,234.692000344869
1325,Assam,Rice,148,196,49,281,336,56,23.9181528927302,175.127537986542
1326,Assam,Rice,141,189,49,288,329,42,23.8283430430502,160.383344140106
1327,Assam,Rice,162,203,42,302,343,42,23.5864505552197,231.913506945166
1328,Assam,Rice,176,217,42,316,343,28,23.8504101416717,164.601432410697
1329,Assam,Rice,141,175,35,288,322,35,23.2412373864316,209.117175185455
1330,Assam,Rice,302,336,35,71,112,42,23.2257318905642,198.455365952581
1331,Assam,Sugarcane,57,91,35,316,7,57,NA,NA
1332,Assam,Other,232,266,35,330,364,35,NA,NA
1333,Assam,Other,281,315,35,8,42,35,NA,NA
1334,Assam,Other,288,336,49,15,56,42,NA,NA
1335,Assam,Rapeseed,288,336,49,15,56,42,23.2600236259168,209.597176862176
1336,Assam,Other,127,161,35,232,266,35,NA,NA
1337,Gujarat,Millet,162,189,28,253,294,42,26.8447127652508,50.475483272232204
1338,Gujarat,Millet,155,217,63,274,301,28,26.7604479049874,39.1565994892125
1339,Gujarat,Millet,162,203,42,253,294,42,26.6619406353737,52.7945685094287
1340,Gujarat,Cotton,148,189,42,323,35,78,26.6465492069491,52.4101445832363
1341,Gujarat,Cotton,148,189,42,323,28,71,27.0784933852918,64.471720862828
1342,Gujarat,Wheat,302,350,49,57,112,56,26.5841615169831,59.5297272075334
1343,Gujarat,Wheat,309,336,28,64,105,42,26.9705749474931,64.4822241944663
1344,Gujarat,Rice,148,189,42,267,308,42,27.370070938254,125.265666059711
1345,Gujarat,Groundnuts,148,203,56,260,315,56,26.3836865508512,55.5733165279818
1346,Gujarat,Maize,162,196,35,267,308,42,26.5888877053052,78.2394860076174
1347,Gujarat,Pulses,316,336,21,50,84,35,NA,NA
1348,Gujarat,Other,288,315,28,15,42,28,NA,NA
1349,Gujarat,Other,155,196,42,330,364,35,NA,NA
1350,Gujarat,Other,183,217,35,309,343,35,NA,NA
1351,Gujarat,Pulses,134,217,84,330,14,50,NA,NA
1352,Himachal Pradesh,Wheat,295,350,56,85,140,56,15.5456634268353,123.7223434385
1353,Himachal Pradesh,Wheat,323,364,42,106,147,42,21.4561303362744,125.346717476721
1354,Himachal Pradesh,Wheat,337,7,36,106,147,42,20.7864680151868,116.725844622493
1355,Himachal Pradesh,Wheat,295,343,49,113,140,28,13.6365806355575,116.929779979364
1356,Himachal Pradesh,Other,1,28,28,106,133,28,NA,NA
1357,Himachal Pradesh,Pulses,99,140,42,225,273,49,NA,NA
1358,Himachal Pradesh,Pulses,183,210,28,295,308,14,NA,NA
1359,Himachal Pradesh,Pulses,302,336,35,113,154,42,NA,NA
1360,Himachal Pradesh,Maize,155,182,28,260,287,28,20.5633602353948,138.469331373638
1361,Himachal Pradesh,Maize,155,182,28,281,315,35,16.9488547460183,121.056580937342
1362,Himachal Pradesh,Barley,246,280,35,8,63,56,13.6365806738758,116.929780202315
1363,Himachal Pradesh,Barley,92,147,56,197,224,28,15.125565577456,110.049160569395
1364,Himachal Pradesh,Potatoes,99,147,49,253,301,49,17.0633968496449,118.882802550456
1365,Himachal Pradesh,Potatoes,71,119,49,225,280,56,13.6365806666671,116.929780183847
1366,Himachal Pradesh,Rice,169,203,35,288,322,35,18.1868466764739,130.293210302838
1367,Himachal Pradesh,Pulses,36,63,28,120,140,21,NA,NA
1368,Himachal Pradesh,Pulses,281,315,35,92,119,28,NA,NA
1369,Karnataka,Rice,148,196,49,302,364,63,25.406345823649,214.749110366371
1370,Karnataka,Rice,176,231,56,313,354,42,24.5165182322475,67.0002765660944
1371,Karnataka,Rice,358,14,22,148,182,35,24.6022728755548,65.8111753680441
1372,Karnataka,Rice,155,182,28,309,364,56,26.6136454643641,42.2254554760475
1373,Karnataka,Rice,134,182,49,267,315,49,26.7851984781745,364.606978403639
1374,Karnataka,Rice,148,217,70,330,35,71,24.8135740047497,53.8145815284229
1375,Karnataka,Rice,141,196,56,295,336,42,23.0027883607871,251.813055416673
1376,Karnataka,Rice,127,175,49,316,364,49,25.4372368106503,61.7794332469578
1377,Karnataka,Rice,169,224,56,330,364,35,23.9458478109004,105.576457196032
1378,Karnataka,Rice,134,189,56,274,322,49,23.0480942460015,91.2746524365262
1379,Karnataka,Wheat,281,329,49,50,91,42,25.2630689854569,68.4249947709497
1380,Karnataka,Wheat,274,301,28,29,63,35,25.4372368071987,61.7794333276375
1381,Karnataka,Wheat,281,308,28,36,77,42,27.1400257622816,47.245833957644
1382,Karnataka,Cotton,155,196,42,309,364,56,25.2630689814086,68.4249948876768
1383,Karnataka,Cotton,127,210,84,288,350,63,NA,NA
1384,Karnataka,Cotton,218,273,56,1,42,42,NA,NA
1385,Karnataka,Cotton,155,196,42,1,42,42,26.6136454668042,42.2254554814107
1386,Karnataka,Groundnuts,351,14,29,99,133,35,NA,NA
1387,Karnataka,Groundnuts,127,182,56,267,308,42,23.9458478131775,105.576457231391
1388,Karnataka,Groundnuts,148,182,35,260,308,49,25.367252294718,64.4497679986148
1389,Karnataka,Groundnuts,148,182,35,267,308,42,27.3646481323258,63.1874918114378
1390,Karnataka,Sorghum,246,308,63,1,77,77,25.4372368088518,61.7794332198825
1391,Karnataka,Sorghum,134,182,49,253,308,56,26.130335713422,67.4048935634664
1392,Karnataka,Sugarcane,141,245,105,204,287,84,NA,NA
1393,Karnataka,Sugarcane,15,70,56,64,161,98,NA,NA
1394,Kerala,Rice,113,168,56,232,294,63,26.8326106955526,286.551219460609
1395,Kerala,Rice,92,147,56,218,273,56,27.115397063253,238.590622695363
1396,Kerala,Rice,113,147,35,232,273,42,26.4380609731168,209.471294273515
1397,Kerala,Rice,232,287,56,337,56,85,26.7971171179281,343.730085094993
1398,Kerala,Rice,260,294,35,15,49,35,26.6050021840268,219.910605326164
1399,Kerala,Rice,218,273,56,344,35,57,27.1148389262028,242.837929773111
1400,Kerala,Rice,344,28,50,106,147,42,NA,NA
1401,Kerala,Pulses,309,336,28,29,56,28,26.7976551416598,313.010293256091
1402,Kerala,Other,120,154,35,22,49,28,NA,NA
1403,Maharashtra,Sorghum,134,189,56,274,308,35,26.7982349798328,67.5773276164228
1404,Maharashtra,Sorghum,162,196,35,274,308,35,27.1274124960622,69.1315231162842
1405,Maharashtra,Sorghum,148,196,49,274,322,49,25.8530574560131,74.7434275065926
1406,Maharashtra,Sorghum,162,196,35,274,294,21,27.3390298121864,91.1226029996939
1407,Maharashtra,Sorghum,148,203,56,260,322,63,25.5723470573189,78.1560124040848
1408,Maharashtra,Sorghum,239,280,42,358,77,85,25.8388556515686,67.918546497061
1409,Maharashtra,Sorghum,267,315,49,22,70,49,26.1526837063275,62.0851584742257
1410,Maharashtra,Sorghum,246,280,35,29,77,49,26.8810700798141,66.2239494223423
1411,Maharashtra,Wheat,302,336,35,64,98,35,27.1102103664044,90.3654604838834
1412,Maharashtra,Wheat,295,336,42,57,105,49,27.3458513584446,104.46746190904
1413,Maharashtra,Wheat,309,336,28,85,126,42,25.0372551766298,83.8597932370807
1414,Maharashtra,Wheat,302,350,49,78,119,42,26.1564818517116,53.4925539955294
1415,Maharashtra,Cotton,120,189,70,288,42,120,27.1949153184442,82.4680298183332
1416,Maharashtra,Cotton,162,196,35,323,7,50,27.3206841776411,82.5530910738276
1417,Maharashtra,Cotton,155,203,49,309,14,71,26.8671974735542,68.1204704569678
1418,Maharashtra,Cotton,134,182,49,295,343,49,26.8643085530187,63.1323130348322
1419,Maharashtra,Groundnuts,155,189,35,281,322,42,26.6698280414558,75.3595067608373
1420,Maharashtra,Groundnuts,155,224,70,253,336,84,25.1808695489762,90.808611883254
1421,Maharashtra,Groundnuts,344,49,71,78,154,77,NA,NA
1422,Maharashtra,Pulses,288,336,49,43,84,42,NA,NA
1423,Maharashtra,Pulses,274,322,49,1,56,56,NA,NA
1424,Maharashtra,Pulses,281,336,56,15,77,63,NA,NA
1425,Maharashtra,Rice,134,175,42,281,329,49,26.6172527236918,278.0405402502
1426,Maharashtra,Rice,169,210,42,302,336,35,27.2188788417235,115.269410354882
1427,Maharashtra,Other,253,280,28,358,42,50,NA,NA
1428,Maharashtra,Other,253,280,28,358,56,64,NA,NA
1429,Maharashtra,Millet,148,210,63,246,287,42,25.8391691567983,58.0211706206484
1430,Maharashtra,Millet,162,217,56,260,294,35,25.2545156616261,79.2893773309197
1431,Maharashtra,Pulses,155,203,49,337,21,50,NA,NA
1432,Maharashtra,Pulses,148,182,35,309,28,85,NA,NA
1433,Maharashtra,Sunflower,169,210,42,281,322,42,26.6924163916961,49.1154168317497
1434,Maharashtra,Soybeans,162,196,35,288,329,42,26.733512156905,97.9939062927772
1435,Maharashtra,Sugarcane,176,280,105,155,238,84,NA,NA
1436,Orissa,Rice,169,196,28,302,350,49,27.2236720700462,125.275904698658
1437,Orissa,Rice,162,203,42,260,308,49,25.7162607182927,111.876047341623
1438,Orissa,Rice,141,189,49,288,350,63,25.9215409613207,100.256996499202
1439,Orissa,Rice,148,189,42,274,301,28,26.0022457750044,117.750819942565
1440,Orissa,Rice,155,210,56,309,357,49,26.2266882291394,115.586220436767
1441,Orissa,Rice,141,175,35,260,315,56,25.5393115312597,114.606367618972
1442,Orissa,Rice,141,175,35,316,343,28,26.7794020070705,112.055131344271
1443,Orissa,Rice,155,196,42,302,350,49,26.8921681731575,133.536073334697
1444,Orissa,Rice,330,357,28,85,119,35,27.2236720700462,125.275904698658
1445,Orissa,Groundnuts,295,329,35,29,63,35,26.5866012788633,115.475913801676
1446,Orissa,Groundnuts,337,7,36,99,126,28,26.3714297017833,120.567049980328
1447,Orissa,Groundnuts,148,175,28,253,294,42,NA,NA
1448,Orissa,Other,302,336,35,8,42,35,NA,NA
1449,Orissa,Other,281,322,42,351,21,36,NA,NA
1450,Orissa,Other,253,287,35,351,14,29,NA,NA
1451,Orissa,Maize,155,196,42,253,287,35,24.7374990589233,107.647196035176
1452,Orissa,Maize,155,182,28,232,259,28,25.5393115306165,114.606367604186
1453,Orissa,Pulses,267,315,49,351,21,36,25.9420480224353,105.79120909597
1454,Orissa,Pulses,281,322,42,8,49,42,26.8922186049963,133.53350942231
1455,Orissa,Pulses,218,245,28,288,322,35,26.0022457761563,117.7508199725
1456,Orissa,Millet,148,168,21,239,273,35,25.9215409570298,100.2569965059
1457,Rajasthan,Millet,169,203,35,253,294,42,26.0161124090675,28.7152036075939
1458,Rajasthan,Millet,176,200,25,257,294,38,26.2903776644631,27.7884653126193
1459,Rajasthan,Millet,183,203,21,267,308,42,25.7952293384031,60.092857259884
1460,Rajasthan,Millet,176,196,21,274,294,21,25.5786310293594,29.2324246509801
1461,Rajasthan,Millet,176,196,21,267,294,28,25.2487280947206,52.1373812434021
1462,Rajasthan,Millet,183,196,14,260,294,35,25.8275273375464,34.1732075972408
1463,Rajasthan,Millet,169,196,28,274,294,21,24.9472555943962,47.7951637204939
1464,Rajasthan,Millet,162,189,28,239,273,35,25.3895250351337,43.567683567704
1465,Rajasthan,Millet,162,189,28,260,280,21,26.0273110418462,21.2889724135184
1466,Rajasthan,Wheat,309,329,21,64,84,21,25.5733639030739,46.0534758688166
1467,Rajasthan,Wheat,316,350,35,71,98,28,26.2197978040335,68.1764483975947
1468,Rajasthan,Wheat,309,329,21,43,63,21,25.7560793454758,59.4011334044512
1469,Rajasthan,Wheat,309,336,28,57,84,28,25.4688656078915,61.8927262188735
1470,Rajasthan,Wheat,316,336,21,64,84,21,25.1525200292156,49.9194670618696
1471,Rajasthan,Wheat,309,336,28,64,84,21,25.9424336755487,60.2291057652626
1472,Rajasthan,Other,274,294,21,22,42,21,NA,NA
1473,Rajasthan,Other,274,308,35,22,42,21,NA,NA
1474,Rajasthan,Other,274,308,35,22,42,21,NA,NA
1475,Rajasthan,Other,281,301,21,22,42,21,NA,NA
1476,Rajasthan,Sorghum,162,182,21,246,266,21,25.3895250346061,43.5676835642961
1477,Rajasthan,Sorghum,176,196,21,281,315,35,26.0158774526078,54.6491286329663
1478,Rajasthan,Sorghum,176,196,21,267,294,28,25.4622970997531,68.9048218285138
1479,Rajasthan,Pulses,281,301,21,43,77,35,25.5786310274621,29.2324246585645
1480,Rajasthan,Pulses,288,308,21,43,70,28,25.8321838118808,61.5994660904442
1481,Rajasthan,Pulses,288,301,14,43,63,21,26.2426157842457,40.2607694902468
1482,Rajasthan,Groundnuts,176,196,21,260,287,28,25.6632431818564,63.4212895746654
1483,Rajasthan,Rice,204,224,21,302,329,28,26.1388931523101,78.920972949987
1484,Tamil Nadu,Rice,162,203,42,260,329,70,26.1047173481746,95.4900023744695
1485,Tamil Nadu,Rice,99,168,70,204,266,63,26.6789191354494,74.8748509182159
1486,Tamil Nadu,Rice,120,182,63,225,287,63,26.5312267506993,105.539797862698
1487,Tamil Nadu,Rice,197,238,42,323,7,50,28.0980873503698,83.7347650114562
1488,Tamil Nadu,Rice,155,182,28,253,280,28,27.6237234172614,70.0693037033733
1489,Tamil Nadu,Rice,99,168,70,197,266,70,28.5705031957729,95.7854157283619
1490,Tamil Nadu,Rice,120,210,91,218,308,91,28.1015853335204,73.469428696256
1491,Tamil Nadu,Rice,246,301,56,8,70,63,28.0980873503698,83.7347650114562
1492,Tamil Nadu,Rice,246,301,56,1,70,70,NA,NA
1493,Tamil Nadu,Rice,218,259,42,351,21,36,28.0183876900842,83.181076458336
1494,Tamil Nadu,Rice,211,280,70,351,49,64,28.4555363380486,97.110242279723
1495,Tamil Nadu,Rice,215,287,73,351,53,68,28.4540074357267,94.7746375762594
1496,Tamil Nadu,Rice,225,301,77,358,70,78,27.4530190030797,88.5328299090456
1497,Tamil Nadu,Rice,218,294,77,351,56,71,28.1015853335204,73.469428696256
1498,Tamil Nadu,Rice,218,287,70,344,49,71,26.3445884029929,86.1796948931935
1499,Tamil Nadu,Rice,162,238,77,295,7,78,26.6789191354494,74.8748509182159
1500,Tamil Nadu,Rice,358,21,29,99,119,21,NA,NA
1501,Tamil Nadu,Rice,351,21,36,99,140,42,NA,NA
1502,Tamil Nadu,Rice,50,98,49,155,196,42,NA,NA
1503,Tamil Nadu,Cotton,260,287,28,22,70,49,27.6237234179223,70.0693036616585
1504,Tamil Nadu,Cotton,211,287,77,323,63,106,26.5616063367144,93.711313646576
1505,Tamil Nadu,Cotton,211,273,63,358,49,57,26.9397869330749,57.2991102333416
1506,Tamil Nadu,Cotton,344,49,71,120,189,70,28.1814126804835,93.6383962276165
1507,Tamil Nadu,Cotton,15,84,70,148,224,77,26.3587847035952,102.57538411589
1508,Tamil Nadu,Cotton,246,273,28,344,49,71,27.4304759814277,82.7098849392522
1509,Tamil Nadu,Cotton,225,287,63,344,63,85,25.945629037422002,106.999718029079
1510,Tamil Nadu,Millet,99,147,49,190,231,42,NA,NA
1511,Tamil Nadu,Millet,162,210,49,246,301,56,NA,NA
1512,Tamil Nadu,Millet,246,280,35,337,7,36,NA,NA
1513,Tamil Nadu,Millet,288,322,35,8,49,42,NA,NA
1514,Tamil Nadu,Millet,43,105,63,127,189,63,NA,NA
1515,Tamil Nadu,Sorghum,190,252,63,295,7,78,NA,NA
1516,Tamil Nadu,Sorghum,183,266,84,309,7,64,NA,NA
1517,Tamil Nadu,Sorghum,190,252,63,337,28,57,NA,NA
1518,Tamil Nadu,Millet,253,294,42,344,28,50,NA,NA
1519,Tamil Nadu,Millet,323,42,85,71,147,77,NA,NA
1520,Tamil Nadu,Groundnuts,155,189,35,253,294,42,27.518129455103,92.8653621089789
1521,Tamil Nadu,Groundnuts,183,245,63,295,350,56,28.2058075985431,74.643961237449
1522,Tamil Nadu,Sorghum,246,280,35,337,21,50,NA,NA
1523,Tamil Nadu,Pulses,183,259,77,267,343,77,27.4717193436544,86.7944627142389
1524,Tamil Nadu,Sugarcane,29,119,91,8,98,91,NA,NA
1525,West Bengal,Rice,169,203,35,302,343,42,26.1710092684043,114.125588661462
1526,West Bengal,Rice,176,210,35,302,336,35,24.4179349830086,223.453108187927
1527,West Bengal,Rice,162,203,42,288,329,42,26.3374520130836,112.62810874158
1528,West Bengal,Rice,162,203,42,302,336,35,26.6160438178094,127.600043172681
1529,West Bengal,Rice,162,210,49,309,350,42,26.4833322852996,136.012032135535
1530,West Bengal,Rice,330,357,28,85,126,42,26.1710092684043,114.125588661462
1531,West Bengal,Rice,344,7,29,92,126,35,26.4833322852996,136.012032135535
1532,West Bengal,Rice,323,357,35,92,147,56,26.6160438178094,127.600043172681
1533,West Bengal,Rice,302,343,42,71,112,42,24.4179349830086,223.453108187927
1534,West Bengal,Rice,57,119,63,176,196,21,NA,NA
1535,West Bengal,Rice,134,168,35,239,273,35,NA,NA
1536,West Bengal,Other,92,140,49,197,245,49,NA,NA
1537,West Bengal,Other,64,105,42,183,217,35,NA,NA
1538,West Bengal,Other,92,133,42,218,252,35,NA,NA
1539,West Bengal,Wheat,323,7,50,78,126,49,26.3012478487082,111.928914943436
1540,West Bengal,Potatoes,316,350,35,50,84,35,26.6208489632561,117.246389324409
1541,West Bengal,Other,302,343,42,50,77,28,NA,NA
1542,New South Wales,Wheat,91,181,91,311,31,86,16.9032432638284,47.1485963270951
1543,New South Wales,Barley,121,151,31,274,365,92,16.7745065936677,47.2464388320345
1544,New South Wales,Maize,244,31,153,1,212,212,16.7869087210915,47.1505603460686
1545,New South Wales,Oats,60,151,92,274,365,92,16.7852497404892,47.9041021087197
1546,New South Wales,Sorghum,244,31,153,60,181,122,16.7269890030538,60.8982377746703
1547,New South Wales,Rice,274,304,31,60,151,92,16.6160723763757,37.0192463990452
1548,New South Wales,Cotton,274,334,61,60,151,92,17.0508797147799,56.1419876147388
1549,New South Wales,Millet,244,334,91,1,151,151,16.59331864058,52.2128168975064
1550,Queensland,Wheat,91,212,122,274,334,61,19.5929965356052,57.3371457096512
1551,Queensland,Barley,121,151,31,274,365,92,19.0234621052467,58.8180215196223
1552,Queensland,Maize,244,365,122,60,212,153,20.6611132883256,71.5463977164814
1553,Queensland,Oats,121,181,61,274,365,92,20.2553313645018,61.8786515956926
1554,Queensland,Sorghum,244,59,181,60,181,122,20.0128405848448,58.9248062998533
1555,Queensland,Groundnuts,244,365,122,60,120,61,20.8502650853153,71.1947252147869
1556,Queensland,Cotton,274,365,92,60,181,122,19.4098471770648,57.1039164612625
1557,Queensland,Millet,274,334,61,91,151,61,19.2006600977976,58.704891074002
1558,South Australia,Wheat,91,181,91,305,31,92,16.3722869818407,32.2949269192099
1559,South Australia,Barley,121,212,92,305,31,92,16.2323033072118,32.8264620518482
1560,South Australia,Oats,91,181,91,305,31,92,16.2665670849563,32.8936316589412
1561,South Australia,Potatoes,182,243,62,305,31,92,NA,NA
1562,South Australia,Potatoes,244,31,153,32,181,150,NA,NA
1563,South Australia,Other,152,181,30,305,334,30,NA,NA
1564,Victoria,Wheat,121,212,92,335,31,62,15.4233642440316,35.840085267311
1565,Victoria,Barley,121,212,92,335,31,62,15.4696482277343,35.0262723181444
1566,Victoria,Maize,274,334,61,121,181,61,14.6837396162545,47.56586127572
1567,Victoria,Oats,91,181,91,305,31,92,15.228156151329,38.1427387937614
1568,Victoria,Potatoes,182,243,62,305,31,92,NA,NA
1569,Victoria,Potatoes,244,31,153,32,181,150,NA,NA
1570,Victoria,Millet,274,345,72,60,120,61,14.8964573476439,46.7291463490638
1571,Victoria,Other,152,181,30,305,334,30,NA,NA
1572,Western Australia,Wheat,121,181,61,305,31,92,17.9605559739274,33.4697832995884
1573,Western Australia,Barley,91,181,91,305,365,61,16.9826479786688,34.5327183837414
1574,Western Australia,Maize,274,334,61,91,120,30,25.5126111937625,43.0786888755432
1575,Western Australia,Oats,91,181,91,305,365,61,17.8524401655302,33.9800336536336
1576,Western Australia,Sorghum,274,334,61,91,120,30,23.1256647124314,41.7148228049206
1577,Western Australia,Rice,305,334,30,121,151,31,NA,NA
1578,Western Australia,Cotton,305,59,120,121,257,137,26.9194647933566,43.5610538237893
1579,Western Australia,Millet,274,334,61,91,120,30,17.5284660320346,42.612351815905
1580,Altai Krai,Wheat,130,141,12,NA,NA,NA,2.41117349313025,36.2991617993237
1581,Altai Krai,Barley,141,151,11,NA,NA,NA,2.41112620344354,36.3045586926871
1582,Altai Krai,Oats,121,131,11,NA,NA,NA,2.41128347006733,36.2866108513545
1583,Altai Krai,Rye,222,243,22,NA,NA,NA,2.4113419043451,36.2799420701679
1584,Altai Krai,Millet,141,151,11,NA,NA,NA,NA,NA
1585,Altai Krai,Other,141,161,21,NA,NA,NA,NA,NA
1586,Bashkir ASSR,Wheat,232,243,12,NA,NA,NA,2.71178533901321,42.0991897331704
1587,Bashkir ASSR,Rye,232,243,12,NA,NA,NA,2.71178533849454,42.0991897257868
1588,Bashkir ASSR,Wheat,121,141,21,NA,NA,NA,2.71178533901321,42.0991897331704
1589,Bashkir ASSR,Barley,130,141,12,NA,NA,NA,NA,NA
1590,Bashkir ASSR,Oats,130,141,12,NA,NA,NA,NA,NA
1591,Central and Western Ukraine,Wheat,232,253,22,NA,NA,NA,7.59570654675626,50.9480886924416
1592,Central and Western Ukraine,Rye,232,252,21,NA,NA,NA,7.38597014077473,51.4697413597746
1593,Central and Western Ukraine,Barley,91,110,20,NA,NA,NA,7.72110415906588,50.2104101268894
1594,Central and Western Ukraine,Oats,91,110,20,NA,NA,NA,7.45113155096264,51.6406533498017
1595,Central and Western Ukraine,Maize,121,141,21,NA,NA,NA,7.87405320373255,48.9610545705943
1596,Central and Western Ukraine,Other,130,151,22,NA,NA,NA,NA,NA
1597,Central and Western Ukraine,Millet,121,140,20,NA,NA,NA,7.6124486485546,50.8070180146766
1598,Chelyabinsk,Wheat,121,130,10,NA,NA,NA,2.39975780904461,34.9440339922677
1599,Chelyabinsk,Rye,222,243,22,NA,NA,NA,2.40221271945587,34.9270641513199
1600,Chelyabinsk,Barley,130,141,12,NA,NA,NA,2.39906474446837,34.9488248755079
1601,Chelyabinsk,Oats,121,140,20,NA,NA,NA,2.40136326602829,34.9329360878538
1602,Eastern and Southern Ukraine,Wheat,222,243,22,NA,NA,NA,8.12937162484024,43.0396059364071
1603,Eastern and Southern Ukraine,Rye,232,253,22,NA,NA,NA,8.18850641995785,42.9444195208871
1604,Eastern and Southern Ukraine,Barley,79,110,32,NA,NA,NA,8.41182939308437,43.066380371292
1605,Eastern and Southern Ukraine,Oats,91,110,20,NA,NA,NA,8.1858764887779,42.9261489044233
1606,Eastern and Southern Ukraine,Maize,110,131,22,NA,NA,NA,8.47446438550063,42.8897233630664
1607,Eastern and Southern Ukraine,Millet,110,141,32,NA,NA,NA,8.31858575770572,43.0250957686356
1608,Kirovohrad,Wheat,244,253,10,NA,NA,NA,8.23315021469554,43.9209342066875
1609,Kirovohrad,Barley,91,110,20,NA,NA,NA,8.23315021422151,43.9209342126301
1610,Kirovohrad,Oats,100,120,21,NA,NA,NA,8.23315021468316,43.9209342110907
1611,Kirovohrad,Maize,110,131,22,NA,NA,NA,8.23315021494526,43.9209342082636
1613,Kursk,Wheat,232,253,22,NA,NA,NA,6.06941999803704,50.0461679701296
1614,Kursk,Rye,222,243,22,NA,NA,NA,6.07670560345727,50.0433415346882
1615,Kursk,Barley,110,130,21,NA,NA,NA,6.06595636670297,50.0475116807527
1616,Kursk,Oats,110,130,21,NA,NA,NA,6.06721300073615,50.0470241712865
1625,Northeastern Ukraine,Wheat,232,252,21,NA,NA,NA,7.05874613501264,48.3433318588147
1626,Northeastern Ukraine,Rye,232,253,22,NA,NA,NA,7.00728598281937,48.4727060378579
1627,Northeastern Ukraine,Barley,100,110,11,NA,NA,NA,7.32962910499037,47.5169726589061
1628,Northeastern Ukraine,Oats,100,110,11,NA,NA,NA,7.02441172534581,48.4362232413364
1629,Northeastern Ukraine,Maize,121,140,20,NA,NA,NA,7.4605705303864,47.0844096483358
1630,Northeastern Ukraine,Other,140,151,12,NA,NA,NA,NA,NA
1631,Northeastern Ukraine,Millet,130,140,11,NA,NA,NA,7.2225698058088,47.8312201050093
1632,Novosibirsk and Omsk,Wheat,140,151,12,NA,NA,NA,1.06343326846519,32.1688720646255
1633,Novosibirsk and Omsk,Barley,152,161,10,NA,NA,NA,1.05376358606895,32.1725435867852
1634,Novosibirsk and Omsk,Oats,130,141,12,NA,NA,NA,1.06056278522244,32.1479298248042
1635,Novosibirsk and Omsk,Rye,232,253,22,NA,NA,NA,1.08420605157793,32.1472054410124
1636,Orenburg,Wheat,110,130,21,NA,NA,NA,4.08811521622102,33.558367083312604
1637,Orenburg,Rye,232,243,12,NA,NA,NA,4.09448338267778,33.5032830373951
1638,Orenburg,Barley,100,120,21,NA,NA,NA,4.08631250805201,33.5739603538792
1639,Orenburg,Oats,121,130,10,NA,NA,NA,4.0922828895012,33.5223171054081
1640,Rostov,Wheat,232,253,22,NA,NA,NA,9.15960257242948,39.5163103356225
1641,Rostov,Barley,91,110,20,NA,NA,NA,9.16082077659614,39.5131418032144
1642,Rostov,Oats,100,110,11,NA,NA,NA,9.16038051601691,39.5142869117926
1643,Rostov,Maize,110,120,11,NA,NA,NA,9.15973514087514,39.5169323445283
1644,Rostov,Millet,121,130,10,NA,NA,NA,9.16019930339046,39.5147582456549
1645,Saratov,Wheat,244,263,20,NA,NA,NA,5.848661469472,38.5253369342577
1646,Saratov,Wheat,110,130,21,NA,NA,NA,5.848661469472,38.5253369342577
1647,Saratov,Rye,232,243,12,NA,NA,NA,5.84860518825571,38.5135976679781
1648,Saratov,Barley,99,120,22,NA,NA,NA,5.84867724836085,38.5286283733191
1649,Saratov,Oats,121,130,10,NA,NA,NA,5.8486247314931,38.5176740279056
1650,Southern Ukraine,Wheat,244,253,10,NA,NA,NA,10.3397306018702,37.8136397733252
1651,Southern Ukraine,Rye,253,273,21,NA,NA,NA,10.0156780990068,36.9281220697865
1652,Southern Ukraine,Barley,70,90,21,NA,NA,NA,10.1948574919667,37.4177542217138
1653,Southern Ukraine,Oats,79,90,12,NA,NA,NA,10.2799697238542,37.650335018832
1654,Southern Ukraine,Maize,110,120,11,NA,NA,NA,9.83015508222901,36.4211551083753
1655,Southern Ukraine,Millet,110,131,22,NA,NA,NA,10.1395254542778,37.2665518711085
1656,Stavropol Krai,Wheat,253,273,21,NA,NA,NA,10.1311188482554,41.5852008452201
1657,Stavropol Krai,Barley,79,100,22,NA,NA,NA,10.0992371153303,43.2021057291748
1658,Stavropol Krai,Oats,79,100,22,NA,NA,NA,10.0992370805025,43.2021060361938
1659,Stavropol Krai,Maize,110,130,21,NA,NA,NA,10.0919868911445,40.4081268175625
1660,Stavropol Krai,Millet,110,130,21,NA,NA,NA,10.1830182663611,40.128695814388
1661,Voronezh,Wheat,233,243,11,NA,NA,NA,6.53335481337088,43.2231378548437
1662,Voronezh,Rye,233,243,11,NA,NA,NA,6.53754326907425,43.2180006936409
1663,Voronezh,Barley,100,110,11,NA,NA,NA,6.53139605877594,43.2255402759383
1664,Voronezh,Oats,100,120,21,NA,NA,NA,6.53210432680942,43.2246715862669
1665,Voronezh,Maize,121,141,21,NA,NA,NA,6.53374257178976,43.2226541509317
1666,Voronezh,Other,130,141,12,NA,NA,NA,NA,NA
1667,Voronezh,Millet,121,130,10,NA,NA,NA,6.53239572997593,43.224314173818
1668,Albania,Barley,289,349,61,137,181,45,9.19799736837501,85.539603369163
1669,Albania,Rye,289,349,61,137,181,45,9.24395680327782,82.9757990369121
1670,Albania,Oats,289,349,61,137,181,45,11.5782157596814,96.2906135288347
1671,Macedonia,Barley,289,349,61,136,212,77,10.1651373067247,53.8352436891558
