Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
cari,2014,2014-07-04,5a,40,0.0,60.0,60.0,120.0,sfreeman,
cari,2014,2014-07-04,5b,1,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,2,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,3,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,4,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,5,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,6,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,15,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,16,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,18,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,29,0.0,60.0,60.0,120.0,sfreeman,
cari,2014,2014-07-04,5b,33,0.0,50.0,50.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,34,0.0,60.0,60.0,120.0,sfreeman,
cari,2014,2014-07-04,5b,36,0.0,60.0,60.0,120.0,sfreeman,
cari,2014,2014-07-04,5b,37,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,38,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,39,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,5b,40,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7a,8,0.0,55.0,55.0,110.0,sfreeman,
cari,2014,2014-07-04,7a,11,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7a,13,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7a,14,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7a,15,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7a,16,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7a,17,0.0,60.0,60.0,120.0,sfreeman,
cari,2014,2014-07-04,7a,29,0.0,60.0,60.0,120.0,sfreeman,
cari,2014,2014-07-04,7a,34,0.0,40.0,40.0,80.0,sfreeman,
cari,2014,2014-07-04,7a,39,0.0,60.0,60.0,120.0,sfreeman,
cari,2014,2014-07-04,7a,40,0.0,50.0,50.0,100.0,sfreeman,
cari,2014,2014-07-04,7b,1,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7b,3,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7b,5,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7b,6,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7b,8,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7b,10,0.0,45.0,45.0,90.0,sfreeman,
cari,2014,2014-07-04,7b,11,0.0,40.0,40.0,80.0,sfreeman,
cari,2014,2014-07-04,7b,18,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7b,20,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7b,35,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-04,7b,38,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-06,3a,2,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,5,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,7,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,9,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,11,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,12,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,16,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,18,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,29,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,31,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,36,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,38,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,39,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3a,40,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,1,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,2,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,3,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,4,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,5,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,6,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,7,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,8,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,10,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,12,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,13,0.0,55.0,55.0,110.0,mcorrell,
cari,2014,2014-07-06,3b,16,0.0,40.0,40.0,80.0,mcorrell,
cari,2014,2014-07-06,3b,19,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,20,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,21,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,22,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,23,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,24,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,25,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,26,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,30,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,31,0.0,50.0,50.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,32,0.0,0.0,100.0,100.0,mcorrell,
cari,2014,2014-07-06,3b,37,0.0,60.0,60.0,120.0,mcorrell,
cari,2014,2014-07-06,3b,38,0.0,50.0,50.0,100.0,mcorrell,
cari,2014,2014-07-13,3a,1,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,2,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,3,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,5,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,7,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,9,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,10,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,11,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,12,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,13,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,14,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,15,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,16,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,18,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,20,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,21,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,24,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,25,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,27,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,28,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,29,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,31,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,33,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,34,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,35,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,36,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,37,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,38,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,39,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3a,40,0.0,0.0,100.0,100.0,bhiggins,
cari,2014,2014-07-13,3b,1,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,2,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,3,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,4,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,5,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,6,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,7,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,8,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,12,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,14,0.0,60.0,60.0,120.0,emagnuson,
cari,2014,2014-07-13,3b,17,0.0,50.0,50.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,19,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,20,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,21,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,22,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,23,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,24,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,25,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,26,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,28,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,29,0.0,50.0,50.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,30,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,31,0.0,60.0,60.0,120.0,emagnuson,
cari,2014,2014-07-13,3b,32,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,38,0.0,40.0,40.0,80.0,emagnuson,
cari,2014,2014-07-13,3b,39,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,3b,40,0.0,0.0,100.0,100.0,emagnuson,
cari,2014,2014-07-13,5a,1,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,2,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,3,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,4,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,6,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,8,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,9,0.0,60.0,60.0,120.0,idavies,
cari,2014,2014-07-13,5a,13,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,14,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,15,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,16,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,17,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,18,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,19,0.0,50.0,50.0,100.0,idavies,
cari,2014,2014-07-13,5a,20,0.0,60.0,60.0,120.0,idavies,
cari,2014,2014-07-13,5a,22,0.0,60.0,60.0,120.0,idavies,
cari,2014,2014-07-13,5a,24,0.0,60.0,60.0,120.0,idavies,
cari,2014,2014-07-13,5a,25,0.0,60.0,60.0,120.0,idavies,
cari,2014,2014-07-13,5a,26,0.0,40.0,40.0,80.0,idavies,
cari,2014,2014-07-13,5a,28,0.0,60.0,60.0,120.0,idavies,
cari,2014,2014-07-13,5a,31,0.0,60.0,60.0,120.0,idavies,
cari,2014,2014-07-13,5a,33,0.0,40.0,40.0,80.0,idavies,
cari,2014,2014-07-13,5a,37,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,5a,40,0.0,45.0,45.0,90.0,idavies,
cari,2014,2014-07-13,5b,1,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,2,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,3,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,4,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,5,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,6,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,13,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,14,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,15,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,16,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,17,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,18,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,20,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,35,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,37,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,5b,39,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7a,5,0.0,45.0,45.0,90.0,idavies,
cari,2014,2014-07-13,7a,7,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,8,0.0,50.0,50.0,100.0,idavies,
cari,2014,2014-07-13,7a,13,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,14,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,15,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,16,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,18,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,22,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,23,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,24,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,25,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,26,0.0,0.0,100.0,100.0,idavies,
cari,2014,2014-07-13,7a,36,0.0,55.0,55.0,110.0,idavies,
cari,2014,2014-07-13,7a,40,0.0,40.0,40.0,80.0,idavies,
cari,2014,2014-07-13,7b,1,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,3,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,5,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,6,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,10,0.0,45.0,45.0,90.0,sfreeman,
cari,2014,2014-07-13,7b,11,0.0,40.0,40.0,80.0,sfreeman,
cari,2014,2014-07-13,7b,14,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,16,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,17,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,18,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,20,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,22,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,24,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,25,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,34,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,35,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,36,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,38,0.0,0.0,100.0,100.0,sfreeman,
cari,2014,2014-07-13,7b,39,0.0,50.0,50.0,100.0,sfreeman,
chur,2014,2014-05-31,churp1,2.1,0.0,53.75,53.75,107.5,lkoloski,
chur,2014,2014-05-31,churp1,2.5,0.0,54.75,54.75,109.5,lkoloski,
chur,2014,2014-06-03,churp1,1.2,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-06-03,churp1,2.4,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-06-06,churp1,1.1,95.0,2.5,2.5,100.0,jperz,
chur,2014,2014-06-06,churp1,1.2,100.0,0.0,0.0,100.0,jperz,
chur,2014,2014-06-06,churp1,1.3,80.0,5.0,5.0,90.0,jperz,surface of water frozen
chur,2014,2014-06-06,churp1,1.4,85.0,10.0,10.0,105.0,jperz,surface of water frozen
chur,2014,2014-06-06,churp1,1.5,90.0,5.0,5.0,100.0,jperz,water from lake
chur,2014,2014-06-06,churp1,2.1,77.5,4.25,4.25,86.0,lkoloski,
chur,2014,2014-06-06,churp1,2.2,77.0,11.25,11.25,99.5,lkoloski,
chur,2014,2014-06-06,churp1,2.3,91.25,2.75,2.75,96.75,lkoloski,
chur,2014,2014-06-06,churp1,2.4,88.5,11.25,11.25,111.0,lkoloski,
chur,2014,2014-06-09,churp1,1.2,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-06-09,churp1,2.3,4.0,47.5,47.5,99.0,lkoloski,
chur,2014,2014-06-09,churp1,2.5,6.5,46.25,46.25,99.0,lkoloski,
chur,2014,2014-06-15,churp1,1.1,0.0,0.0,100.0,100.0,lkoloski,
chur,2014,2014-06-20,churp1,1.1,0.0,0.0,100.0,100.0,cmurchison,
chur,2014,2014-06-20,churp1,1.2,0.0,0.0,100.0,100.0,cmurchison,
chur,2014,2014-06-20,churp1,1.4,0.0,0.0,100.0,100.0,cmurchison,
chur,2014,2014-06-20,churp1,1.5,0.0,0.0,100.0,100.0,cmurchison,
chur,2014,2014-06-20,churp1,2.1,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-06-20,churp1,2.2,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-06-20,churp1,2.3,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-06-20,churp1,2.5,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-06-28,churp1,1.1,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-06-28,churp1,1.2,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-06-28,churp1,1.3,0.0,0.0,100.0,100.0,cmurchison,
chur,2014,2014-06-28,churp1,1.5,0.0,0.0,100.0,100.0,cmurchison,
chur,2014,2014-06-28,churp1,2.4,0.0,0.0,100.0,100.0,lkoloski,
chur,2014,2014-07-07,churp1,1.1,0.0,0.0,100.0,100.0,cmurchison,
chur,2014,2014-07-07,churp1,1.2,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-07-07,churp1,1.3,0.0,0.0,100.0,100.0,jperz,
chur,2014,2014-07-07,churp1,1.5,0.0,0.0,100.0,100.0,cmurchison,
chur,2014,2014-07-07,churp1,2.4,0.0,0.0,100.0,100.0,cmurchison,
chur,2014,2014-07-07,churp1,2.5,0.0,0.0,100.0,100.0,cmurchison,
coat,2014,2014-06-10,plotF,snow1,15.0,45.0,45.0,105.0,sflemming,
coat,2014,2014-06-10,plotF,snow2,20.0,0.0,80.0,100.0,sflemming,
coat,2014,2014-06-10,plotF,snow3,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-10,plotF,snow4,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-10,plotE,snow6,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-10,plotE,snow9,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-10,plotE,snow10,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-13,plotF,snow1,0.0,50.0,50.0,100.0,sflemming,
coat,2014,2014-06-13,plotF,snow2,15.0,0.0,85.0,100.0,sflemming,
coat,2014,2014-06-13,plotF,snow3,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-13,plotF,snow4,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-13,plotE,snow6,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-13,plotE,snow9,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-13,plotE,snow10,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-17,plotF,snow1,10.0,40.0,40.0,90.0,sflemming,
coat,2014,2014-06-17,plotF,snow3,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-17,plotF,snow4,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-17,plotE,snow6,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-17,plotE,snow9,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-17,plotE,snow10,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-20,plotF,snow3,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-20,plotF,snow4,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-20,plotE,snow6,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-20,plotE,snow9,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-20,plotE,snow10,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-25,plotF,snow3,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-25,plotF,snow4,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-25,plotE,snow6,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-25,plotE,snow9,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-06-25,plotE,snow10,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-06,plotF,snow3,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-06,plotF,snow4,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-06,plotE,snow6,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-06,plotE,snow9,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-06,plotE,snow10,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-12,plotF,snow3,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-12,plotF,snow4,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-12,plotE,snow6,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-12,plotE,snow7,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-12,plotE,snow9,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-12,plotE,snow10,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-20,plotF,snow3,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-20,plotF,snow4,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-20,plotE,snow6,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-20,plotE,snow7,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-20,plotE,snow9,0.0,0.0,100.0,100.0,sflemming,
coat,2014,2014-07-20,plotE,snow10,0.0,0.0,100.0,100.0,sflemming,
colv,2014,2014-05-24,north,sn2,60.0,30.0,30.0,120.0,tdonnelly,snowdepthcm-5.4
colv,2014,2014-05-24,north,sn3,40.0,35.0,35.0,110.0,tdonnelly,snowdepthcm-4.5
colv,2014,2014-05-24,north,sn4,95.0,0.0,5.0,100.0,tdonnelly,snowdepthcm-8
colv,2014,2014-05-24,north,sn5,90.0,0.0,10.0,100.0,tdonnelly,snowdepthcm-8.5
colv,2014,2014-05-24,north,sn6,95.0,0.0,0.0,95.0,tdonnelly,snowdepthcm-1
colv,2014,2014-05-24,north,sn7,15.0,0.0,0.0,15.0,tdonnelly,snowdepthcm-0
colv,2014,2014-05-24,north,sn8,75.0,20.0,20.0,115.0,tdonnelly,snowdepthcm-10
colv,2014,2014-05-24,south,ss1,0.0,50.0,50.0,100.0,wkennerley,snowdepthcm-0
colv,2014,2014-05-24,south,ss5,70.0,25.0,25.0,120.0,wkennerley,snowdepthcm-7
colv,2014,2014-05-24,south,ss10,10.0,0.0,90.0,100.0,wkennerley,snowdepthcm-0
colv,2014,2014-05-26,north,sn1,65.0,25.0,25.0,115.0,lburlingame,snowdepthcm-6
colv,2014,2014-05-26,north,sn2,60.0,30.0,30.0,120.0,lburlingame,snowdepthcm-4
colv,2014,2014-05-26,north,sn4,100.0,0.0,0.0,100.0,lburlingame,snowdepthcm-7
colv,2014,2014-05-26,north,sn5,85.0,0.0,15.0,100.0,lburlingame,snowdepthcm-3.5
colv,2014,2014-05-26,north,sn7,15.0,35.0,35.0,85.0,lburlingame,snowdepthcm-0
colv,2014,2014-05-26,north,sn8,85.0,10.0,10.0,105.0,lburlingame,snowdepthcm-10.8
colv,2014,2014-05-26,north,sn10,0.0,50.0,50.0,100.0,lburlingame,snowdepthcm-0
colv,2014,2014-05-26,south,ss2,70.0,20.0,20.0,110.0,agottesman,snowdepthcm-7.5
colv,2014,2014-05-26,south,ss6,35.0,40.0,40.0,115.0,agottesman,snowdepthcm-0
colv,2014,2014-05-26,south,ss7,50.0,25.0,25.0,100.0,agottesman,snowdepthcm-17
colv,2014,2014-05-28,north,sn2,55.0,20.0,20.0,95.0,tdonnelly,snowdepthcm-3
colv,2014,2014-05-28,north,sn4,95.0,0.0,5.0,100.0,tdonnelly,snowdepthcm-9
colv,2014,2014-05-28,north,sn5,80.0,0.0,20.0,100.0,tdonnelly,snowdepthcm-6.5
colv,2014,2014-05-28,north,sn6,50.0,25.0,25.0,100.0,tdonnelly,snowdepthcm-0
colv,2014,2014-05-28,north,sn8,90.0,5.0,5.0,100.0,tdonnelly,snowdepthcm-11.5
colv,2014,2014-05-28,south,ss2,90.0,5.0,5.0,100.0,lburlingame,snowdepthcm-4.5
colv,2014,2014-05-28,south,ss3,75.0,20.0,20.0,115.0,lburlingame,snowdepthcm-16.5
colv,2014,2014-05-28,south,ss7,50.0,20.0,20.0,90.0,lburlingame,snowdepthcm-4.8
colv,2014,2014-05-28,south,ss8,30.0,0.0,70.0,100.0,lburlingame,snowdepthcm-0
colv,2014,2014-05-30,north,sn1,60.0,30.0,30.0,120.0,wkennerley,snowdepthcm-4
colv,2014,2014-05-30,north,sn2,35.0,0.0,0.0,35.0,wkennerley,snowdepthcm-3
colv,2014,2014-05-30,north,sn3,55.0,25.0,25.0,105.0,wkennerley,snowdepthcm-8
colv,2014,2014-05-30,north,sn4,100.0,0.0,0.0,100.0,wkennerley,snowdepthcm-8
colv,2014,2014-05-30,north,sn5,95.0,0.0,5.0,100.0,wkennerley,snowdepthcm-6
colv,2014,2014-05-30,north,sn6,30.0,30.0,30.0,90.0,wkennerley,snowdepthcm-8
