Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
barr,2006,2006-06-04,brw5,j2,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,j4,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,j6,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,j8,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,j10,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,j12,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,l2,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,l4,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,l6,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,l8,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,l10,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw5,l12,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,b2,30,0,0,30,rlanctot,NA
barr,2006,2006-06-04,brw6,b4,20,0,0,20,rlanctot,NA
barr,2006,2006-06-04,brw6,b6,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,b8,90,0,0,90,rlanctot,NA
barr,2006,2006-06-04,brw6,b10,90,0,0,90,rlanctot,NA
barr,2006,2006-06-04,brw6,b12,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,d2,20,0,0,20,rlanctot,NA
barr,2006,2006-06-04,brw6,d4,20,0,0,20,rlanctot,NA
barr,2006,2006-06-04,brw6,d6,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,d8,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,d10,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,d12,90,0,0,90,rlanctot,NA
barr,2006,2006-06-04,brw6,f2,10,0,0,10,rlanctot,NA
barr,2006,2006-06-04,brw6,f4,10,0,0,10,rlanctot,NA
barr,2006,2006-06-04,brw6,f6,20,0,0,20,rlanctot,NA
barr,2006,2006-06-04,brw6,f8,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,f10,90,0,0,90,rlanctot,NA
barr,2006,2006-06-04,brw6,f12,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,h2,10,0,0,10,rlanctot,NA
barr,2006,2006-06-04,brw6,h4,10,0,0,10,rlanctot,NA
barr,2006,2006-06-04,brw6,h6,20,0,0,20,rlanctot,NA
barr,2006,2006-06-04,brw6,h8,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,h10,80,0,0,80,rlanctot,NA
barr,2006,2006-06-04,brw6,h12,90,0,0,90,rlanctot,NA
barr,2006,2006-06-04,brw6,j4,10,0,0,10,rlanctot,NA
barr,2006,2006-06-04,brw6,j6,10,0,0,10,rlanctot,NA
barr,2006,2006-06-04,brw6,j8,20,0,0,20,rlanctot,NA
barr,2006,2006-06-04,brw6,j10,70,0,0,70,rlanctot,NA
barr,2006,2006-06-04,brw6,j12,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,l2,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,l8,20,0,0,20,rlanctot,NA
barr,2006,2006-06-04,brw6,l10,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw6,l12,100,0,0,100,rlanctot,NA
barr,2006,2006-06-04,brw8,b2,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,b4,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,b6,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,b8,90,0,0,90,df,NA
barr,2006,2006-06-04,brw8,b10,80,0,0,80,df,NA
barr,2006,2006-06-04,brw8,b12,20,0,0,20,df,NA
barr,2006,2006-06-04,brw8,d2,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,d4,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,d6,90,0,0,90,df,NA
barr,2006,2006-06-04,brw8,d8,90,0,0,90,df,NA
barr,2006,2006-06-04,brw8,d10,70,0,0,70,df,NA
barr,2006,2006-06-04,brw8,d12,40,0,0,40,df,NA
barr,2006,2006-06-04,brw8,f2,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,f4,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,f6,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,f8,90,0,0,90,df,NA
barr,2006,2006-06-04,brw8,f10,40,0,0,40,df,NA
barr,2006,2006-06-04,brw8,f12,60,0,0,60,df,NA
barr,2006,2006-06-04,brw8,h2,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,h4,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,h6,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,h8,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,h10,70,0,0,70,df,NA
barr,2006,2006-06-04,brw8,h12,70,0,0,70,df,NA
barr,2006,2006-06-04,brw8,j2,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,j4,90,0,0,90,df,NA
barr,2006,2006-06-04,brw8,j6,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,j8,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,j10,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,j12,50,0,0,50,df,NA
barr,2006,2006-06-04,brw8,l2,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,l4,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,l6,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,l8,100,0,0,100,df,NA
barr,2006,2006-06-04,brw8,l10,90,0,0,90,df,NA
barr,2006,2006-06-04,brw8,l12,70,0,0,70,df,NA
barr,2006,2006-06-08,brw1,b2,80,0,0,80,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,b4,80,0,0,80,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,b6,80,0,0,80,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,b8,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,b10,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,b12,90,0,0,90,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,d2,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,d4,80,0,0,80,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,d6,90,0,0,90,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,d8,100,0,0,100,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,d10,100,0,0,100,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,d12,90,0,0,90,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,f2,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,f4,50,0,0,50,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,f6,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,f8,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,f10,80,0,0,80,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,f12,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,h2,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,h4,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,h6,60,0,0,60,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,h8,80,0,0,80,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,h10,80,0,0,80,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,h12,80,0,0,80,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,j2,50,0,0,50,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,j4,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,j6,50,0,0,50,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,j8,100,0,0,100,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,j10,90,0,0,90,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,j12,100,0,0,100,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,l2,10,0,0,10,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,l4,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,l6,100,0,0,100,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,l8,60,0,0,60,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,l10,100,0,0,100,fabrice le bovand,NA
barr,2006,2006-06-08,brw1,l12,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,b2,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,b4,20,0,0,20,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,b6,20,0,0,20,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,b8,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,b10,60,0,0,60,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,b12,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,d2,50,0,0,50,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,d4,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,d6,20,0,0,20,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,d8,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,d10,20,0,0,20,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,d12,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,f2,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,f4,50,0,0,50,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,f6,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,f8,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,f10,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,f12,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,h2,50,0,0,50,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,h4,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,h6,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,h8,20,0,0,20,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,h10,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,h12,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,j2,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,j4,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,j6,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,j8,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,j10,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,j12,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,l2,50,0,0,50,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,l4,50,0,0,50,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,l6,30,0,0,30,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,l8,40,0,0,40,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,l10,60,0,0,60,fabrice le bovand,NA
barr,2006,2006-06-08,brw2,l12,70,0,0,70,fabrice le bovand,NA
barr,2006,2006-06-08,brw3,b2,70,0,0,70,dof,NA
barr,2006,2006-06-08,brw3,b4,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,b6,70,0,0,70,dof,pelelts
barr,2006,2006-06-08,brw3,b8,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,b10,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,b12,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,d2,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,d4,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,d6,60,0,0,60,dof,NA
barr,2006,2006-06-08,brw3,d8,100,0,0,100,dof,NA
barr,2006,2006-06-08,brw3,d10,100,0,0,100,dof,NA
barr,2006,2006-06-08,brw3,d12,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,f2,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,f4,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,f6,60,0,0,60,dof,NA
barr,2006,2006-06-08,brw3,f8,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,f10,100,0,0,100,dof,NA
barr,2006,2006-06-08,brw3,f12,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,h2,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,h4,100,0,0,100,dof,NA
barr,2006,2006-06-08,brw3,h6,40,0,0,40,dof,NA
barr,2006,2006-06-08,brw3,h8,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,h10,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,h12,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,j2,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,j4,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,j6,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,j8,70,0,0,70,dof,NA
barr,2006,2006-06-08,brw3,j10,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,j12,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,l2,100,0,0,100,dof,NA
barr,2006,2006-06-08,brw3,l4,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw3,l6,60,0,0,60,dof,NA
barr,2006,2006-06-08,brw3,l8,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,l10,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw3,l12,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,b2,100,0,0,100,dof,NA
barr,2006,2006-06-08,brw5,b4,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,b6,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,b8,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,b10,70,0,0,70,dof,NA
barr,2006,2006-06-08,brw5,b12,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,d2,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,d4,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,d6,40,0,0,40,dof,NA
barr,2006,2006-06-08,brw5,d8,70,0,0,70,dof,NA
barr,2006,2006-06-08,brw5,d10,50,0,0,50,dof,NA
barr,2006,2006-06-08,brw5,d12,100,0,0,100,dof,NA
barr,2006,2006-06-08,brw5,f2,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,f4,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,f6,70,0,0,70,dof,NA
barr,2006,2006-06-08,brw5,f8,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,f10,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,f12,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,h2,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,h4,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,h6,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,h8,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,h10,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,h12,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,j2,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,j4,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,j6,70,0,0,70,dof,NA
barr,2006,2006-06-08,brw5,j8,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,j10,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,j12,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,l2,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,l4,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,l6,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,l8,80,0,0,80,dof,NA
barr,2006,2006-06-08,brw5,l10,90,0,0,90,dof,NA
barr,2006,2006-06-08,brw5,l12,90,0,0,90,dof,NA
barr,2006,2006-06-12,brw3,b10,20,0,0,20,df,NA
barr,2006,2006-06-12,brw3,d2,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,d4,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,d8,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,d10,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,f2,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,f4,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,f8,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,f10,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,f12,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,h2,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,h4,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,h8,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,h10,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,j4,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,j6,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,j10,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,l4,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,l8,10,0,0,10,df,NA
barr,2006,2006-06-12,brw3,l12,10,0,0,10,df,NA
barr,2006,2006-06-12,brw5,b4,10,0,0,10,dof,NA
barr,2006,2006-06-12,brw5,b6,10,0,0,10,dof,NA
barr,2006,2006-06-12,brw5,b8,10,0,0,10,dof,NA
barr,2006,2006-06-12,brw5,d6,10,0,0,10,dof,NA
barr,2006,2006-06-12,brw5,d12,10,0,0,10,dof,NA
barr,2006,2006-06-12,brw5,f6,10,0,0,10,dof,NA
barr,2006,2006-06-12,brw5,j2,10,0,0,10,dof,NA
barr,2006,2006-06-12,brw5,j4,10,0,0,10,dof,NA
barr,2006,2006-06-12,brw5,j12,10,0,0,10,dof,NA
barr,2006,2006-06-12,brw6,b2,40,0,0,40,ln,NA
barr,2006,2006-06-12,brw6,b6,60,0,0,60,ln,NA
barr,2006,2006-06-12,brw6,d6,60,0,0,60,ln,NA
barr,2006,2006-06-12,brw6,d8,40,0,0,40,ln,NA
barr,2006,2006-06-12,brw6,f8,70,0,0,70,ln,NA
barr,2006,2006-06-12,brw6,h8,40,0,0,40,ln,NA
barr,2006,2006-06-12,brw6,j10,50,0,0,50,ln,NA
barr,2006,2006-06-12,brw6,l10,80,0,0,80,ln,NA
barr,2006,2006-06-12,brw6,l12,10,0,0,10,ln,NA
barr,2006,2006-06-12,brw8,b6,10,0,0,10,ln,frozen lake
barr,2006,2006-06-12,brw8,d4,10,0,0,10,ln,frozen lake
barr,2006,2006-06-12,brw8,f2,10,0,0,10,ln,frozen lake
barr,2006,2006-06-12,brw8,h2,10,0,0,10,ln,frozen lake
barr,2006,2006-06-08,brw6,b2,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,b6,30,0,0,30,ln,NA
barr,2006,2006-06-08,brw6,b8,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,b10,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,b12,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,d6,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw6,d8,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,d10,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw6,f6,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,f8,100,0,0,100,ln,NA
barr,2006,2006-06-08,brw6,f10,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,f12,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw6,h8,90,0,0,90,ln,NA
barr,2006,2006-06-08,brw6,h10,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,h12,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,j10,30,0,0,30,ln,NA
barr,2006,2006-06-08,brw6,j12,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw6,l10,100,0,0,100,ln,NA
barr,2006,2006-06-08,brw6,l12,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw8,b2,100,0,0,100,ln,NA
barr,2006,2006-06-08,brw8,b4,60,0,0,60,ln,NA
barr,2006,2006-06-08,brw8,b6,50,0,0,50,ln,NA
barr,2006,2006-06-08,brw8,b8,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,b10,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw8,d2,70,0,0,70,ln,NA
barr,2006,2006-06-08,brw8,d4,80,0,0,80,ln,NA
barr,2006,2006-06-08,brw8,d6,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,d8,30,0,0,30,ln,NA
barr,2006,2006-06-08,brw8,d10,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,f2,70,0,0,70,ln,NA
barr,2006,2006-06-08,brw8,f4,90,0,0,90,ln,flooded lake
barr,2006,2006-06-08,brw8,f6,70,0,0,70,ln,NA
barr,2006,2006-06-08,brw8,f8,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,f10,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,f12,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw8,h2,90,0,0,90,ln,NA
barr,2006,2006-06-08,brw8,h4,90,0,0,90,ln,NA
barr,2006,2006-06-08,brw8,h6,80,0,0,80,ln,NA
barr,2006,2006-06-08,brw8,h8,40,0,0,40,ln,NA
barr,2006,2006-06-08,brw8,h10,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,h12,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,j2,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,j4,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw8,j10,3,0,0,3,ln,NA
barr,2006,2006-06-08,brw8,l2,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,l4,20,0,0,20,ln,NA
barr,2006,2006-06-08,brw8,l6,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw8,l8,10,0,0,10,ln,NA
barr,2006,2006-06-08,brw8,l10,10,0,0,10,ln,NA
barr,2005,2005-06-03,brw2,b2,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,b4,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,b6,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,b8,60,0,0,60,caleb,NA
barr,2005,2005-06-03,brw2,b10,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,b12,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,d2,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,d4,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,d6,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,d8,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,d10,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,d12,70,0,0,70,caleb,NA
barr,2005,2005-06-03,brw2,f2,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,f4,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,f6,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,f8,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,f10,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,f12,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,h2,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,h4,70,0,0,70,caleb,NA
barr,2005,2005-06-03,brw2,h6,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,h8,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,h10,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,h12,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,j2,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,j4,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,j6,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,j8,80,0,0,80,caleb,NA
barr,2005,2005-06-03,brw2,j10,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,j12,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,l2,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,l4,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,l6,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,l8,90,0,0,90,caleb,NA
barr,2005,2005-06-03,brw2,l10,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw2,l12,100,0,0,100,caleb,NA
barr,2005,2005-06-03,brw3,b2,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,b4,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,b6,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,b8,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,b10,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,b12,90,0,0,90,gnorwood,NA
barr,2005,2005-06-03,brw3,d2,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,d4,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,d6,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,d8,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,d10,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,d12,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,f2,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,f4,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,f6,90,0,0,90,gnorwood,NA
barr,2005,2005-06-03,brw3,f8,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,f10,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,f12,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,h2,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,h4,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,h6,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,h8,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,h10,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,h12,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,j2,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,j4,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,j6,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,j8,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,j10,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,j12,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,l2,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,l4,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,l6,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,l8,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,l10,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw3,l12,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw5,b2,100,0,0,100,gnorwood,NA
barr,2005,2005-06-03,brw5,b4,100,0,0,100,gnorwood,NA
